,molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm
27,CHEMBL61374,Cc1nc(-c2ccccc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,31.0,559.7579999999999,7.0578400000000086,0.0,5.0,31.0
28,CHEMBL61374,Cc1nc(-c2ccccc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,16.5,559.7579999999999,7.0578400000000086,0.0,5.0,16.5
29,CHEMBL292625,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Br)cc3)CC2)CC1,active,2.2,484.48200000000014,5.637140000000006,1.0,3.0,2.2
30,CHEMBL292625,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Br)cc3)CC2)CC1,active,0.5,484.48200000000014,5.637140000000006,1.0,3.0,0.5
31,CHEMBL292625,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Br)cc3)CC2)CC1,active,28.3,484.48200000000014,5.637140000000006,1.0,3.0,28.3
32,CHEMBL59511,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3cccc(C#N)c3)c3ccccc3)CC2)CC1,active,0.6,537.7080000000002,4.974420000000005,0.0,5.0,0.6
33,CHEMBL59511,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3cccc(C#N)c3)c3ccccc3)CC2)CC1,active,2.8,537.7080000000002,4.974420000000005,0.0,5.0,2.8
34,CHEMBL59511,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3cccc(C#N)c3)c3ccccc3)CC2)CC1,active,10.8,537.7080000000002,4.974420000000005,0.0,5.0,10.8
35,CHEMBL60711,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c[nH]c3ccccc23)CC1,active,48.0,492.6670000000004,6.465300000000007,1.0,3.0,48.0
36,CHEMBL60711,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c[nH]c3ccccc23)CC1,active,283.0,492.6670000000004,6.465300000000007,1.0,3.0,283.0
37,CHEMBL59492,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(NCc3ccccc3)CC2)CC1,active,1000.0,419.61300000000017,4.5523400000000045,1.0,3.0,1000.0
38,CHEMBL59492,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(NCc3ccccc3)CC2)CC1,active,1000.0,419.61300000000017,4.5523400000000045,1.0,3.0,1000.0
39,CHEMBL61465,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccccc3)CC2)CC1,active,100.0,405.5860000000001,4.874640000000005,1.0,3.0,100.0
40,CHEMBL556314,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,3.3,498.6710000000003,5.234240000000005,0.0,4.0,3.3
41,CHEMBL556314,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,3.4,498.6710000000003,5.234240000000005,0.0,4.0,3.4
42,CHEMBL556314,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,16.0,498.6710000000003,5.234240000000005,0.0,4.0,16.0
43,CHEMBL59602,Cc1ncnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,8.2,469.6330000000002,5.000740000000005,0.0,5.0,8.2
44,CHEMBL59602,Cc1ncnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,62.0,469.6330000000002,5.000740000000005,0.0,5.0,62.0
45,CHEMBL59602,Cc1ncnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,48.0,469.6330000000002,5.000740000000005,0.0,5.0,48.0
46,CHEMBL418120,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3C#N)c3ccccc3)CC2)CC1,active,80.0,537.7080000000002,4.974420000000005,0.0,5.0,80.0
47,CHEMBL418120,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3C#N)c3ccccc3)CC2)CC1,intermediate,3000.0,537.7080000000002,4.974420000000005,0.0,5.0,3000.0
48,CHEMBL58176,COc1cccc(OC)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,42.0,513.6820000000002,6.001200000000007,0.0,5.0,42.0
49,CHEMBL292894,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2ccccc2)CC1,active,200.0,453.6300000000004,5.984000000000006,0.0,3.0,200.0
50,CHEMBL292894,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2ccccc2)CC1,active,453.0,453.6300000000004,5.984000000000006,0.0,3.0,453.0
51,CHEMBL292894,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2ccccc2)CC1,active,511.0,453.6300000000004,5.984000000000006,0.0,3.0,511.0
52,CHEMBL58101,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,11.1,467.6570000000002,6.2107400000000075,0.0,3.0,11.1
53,CHEMBL58101,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,26.0,467.6570000000002,6.2107400000000075,0.0,3.0,26.0
54,CHEMBL58101,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,61.0,467.6570000000002,6.2107400000000075,0.0,3.0,61.0
55,CHEMBL61828,Cc1ccnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,3.0,468.6450000000002,5.605740000000006,0.0,4.0,3.0
56,CHEMBL61828,Cc1ccnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,7.4,468.6450000000002,5.605740000000006,0.0,4.0,7.4
57,CHEMBL61828,Cc1ccnc(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,15.5,468.6450000000002,5.605740000000006,0.0,4.0,15.5
58,CHEMBL58441,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c(Cl)cccc2Cl)CC1,active,2.4,522.5200000000003,7.290800000000007,0.0,3.0,2.4
59,CHEMBL58441,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c(Cl)cccc2Cl)CC1,active,3.5,522.5200000000003,7.290800000000007,0.0,3.0,3.5
60,CHEMBL58441,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2c(Cl)cccc2Cl)CC1,active,7.9,522.5200000000003,7.290800000000007,0.0,3.0,7.9
61,CHEMBL59328,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3ccccc23)CC1,active,3.7,503.69000000000045,7.137200000000008,0.0,3.0,3.7
62,CHEMBL59328,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3ccccc23)CC1,active,8.9,503.69000000000045,7.137200000000008,0.0,3.0,8.9
63,CHEMBL58004,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,2.9,499.6590000000003,4.629240000000004,0.0,5.0,2.9
64,CHEMBL58004,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,12.0,499.6590000000003,4.629240000000004,0.0,5.0,12.0
65,CHEMBL58004,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,24.0,499.6590000000003,4.629240000000004,0.0,5.0,24.0
66,CHEMBL58004,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,13.3,499.6590000000003,4.629240000000004,0.0,5.0,13.3
67,CHEMBL304931,CN(C)C(=O)c1ccccc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,100.0,524.7090000000002,5.685800000000007,0.0,4.0,100.0
68,CHEMBL58897,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(C(F)(F)F)cc3)CC2)CC1,active,0.8,473.58300000000014,5.893440000000005,1.0,3.0,0.8
69,CHEMBL58897,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(C(F)(F)F)cc3)CC2)CC1,active,1.1,473.58300000000014,5.893440000000005,1.0,3.0,1.1
70,CHEMBL58897,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(C(F)(F)F)cc3)CC2)CC1,active,27.3,473.58300000000014,5.893440000000005,1.0,3.0,27.3
71,CHEMBL301454,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,1.4,495.71100000000024,6.469340000000008,0.0,3.0,1.4
72,CHEMBL301454,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,3.0,495.71100000000024,6.469340000000008,0.0,3.0,3.0
73,CHEMBL301454,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,12.2,495.71100000000024,6.469340000000008,0.0,3.0,12.2
74,CHEMBL301454,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,14.4,495.71100000000024,6.469340000000008,0.0,3.0,14.4
75,CHEMBL416512,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)Cc3ccccc3)CC2)CC1,active,75.0,509.7380000000003,6.464940000000008,0.0,3.0,75.0
76,CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,active,91.0,458.6500000000002,5.366340000000005,1.0,4.0,91.0
77,CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,active,43.0,458.6500000000002,5.366340000000005,1.0,4.0,43.0
78,CHEMBL60279,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc4ccn(C)c4c3)CC2)CC1,intermediate,1680.0,458.6500000000002,5.366340000000005,1.0,4.0,1680.0
79,CHEMBL62152,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,2.6,481.6840000000002,6.600840000000008,0.0,3.0,2.6
80,CHEMBL62152,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,0.7,481.6840000000002,6.600840000000008,0.0,3.0,0.7
81,CHEMBL62152,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,15.3,481.6840000000002,6.600840000000008,0.0,3.0,15.3
82,CHEMBL62152,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,14.4,481.6840000000002,6.600840000000008,0.0,3.0,14.4
83,CHEMBL61424,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,1.0,483.6600000000002,5.390840000000006,0.0,5.0,1.0
84,CHEMBL61424,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,2.2,483.6600000000002,5.390840000000006,0.0,5.0,2.2
85,CHEMBL61424,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,7.9,483.6600000000002,5.390840000000006,0.0,5.0,7.9
86,CHEMBL59358,COc1cc(CN(c2ccccc2)C2CCN(C3(C)CCN(C(=O)c4c(C)cc[n+]([O-])c4C)CC3)CC2)cc(OC)c1OC,active,1000.0,602.7760000000004,5.128540000000005,0.0,7.0,1000.0
87,CHEMBL61466,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Cl)cc3)CC2)CC1,active,2.4,440.0310000000002,5.528040000000005,1.0,3.0,2.4
88,CHEMBL61466,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Cl)cc3)CC2)CC1,active,2.0,440.0310000000002,5.528040000000005,1.0,3.0,2.0
89,CHEMBL61466,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(Cl)cc3)CC2)CC1,active,25.7,440.0310000000002,5.528040000000005,1.0,3.0,25.7
90,CHEMBL59285,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(-c4ccccc4)cc3)CC2)CC1,active,460.0,481.6840000000002,6.541640000000007,1.0,3.0,460.0
91,CHEMBL294271,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3cccc4ccn(C)c34)CC2)CC1,active,102.0,458.6500000000002,5.366340000000005,1.0,4.0,102.0
92,CHEMBL294271,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3cccc4ccn(C)c34)CC2)CC1,active,147.0,458.6500000000002,5.366340000000005,1.0,4.0,147.0
93,CHEMBL294271,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3cccc4ccn(C)c34)CC2)CC1,intermediate,2165.0,458.6500000000002,5.366340000000005,1.0,4.0,2165.0
94,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,2.8,560.746,6.452840000000007,0.0,6.0,2.8
95,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,7.9,560.746,6.452840000000007,0.0,6.0,7.9
96,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,30.0,560.746,6.452840000000007,0.0,6.0,30.0
97,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,24.6,560.746,6.452840000000007,0.0,6.0,24.6
98,CHEMBL61373,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,7.9,560.746,6.452840000000007,0.0,6.0,7.9
99,CHEMBL58109,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,9.0,484.64400000000023,4.844140000000005,0.0,4.0,9.0
100,CHEMBL58109,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,117.0,484.64400000000023,4.844140000000005,0.0,4.0,117.0
101,CHEMBL58109,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,127.0,484.64400000000023,4.844140000000005,0.0,4.0,127.0
102,CHEMBL293900,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3[nH]ccc23)CC1,active,9.9,492.6670000000004,6.465300000000007,1.0,3.0,9.9
103,CHEMBL293900,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3[nH]ccc23)CC1,active,31.0,492.6670000000004,6.465300000000007,1.0,3.0,31.0
104,CHEMBL293900,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)c2cccc3[nH]ccc23)CC1,active,102.0,492.6670000000004,6.465300000000007,1.0,3.0,102.0
105,CHEMBL60589,Cc1cc(C)c(S(=O)(=O)N2CCC(C)(N3CCC(N(c4ccccc4)c4ccccc4)CC3)CC2)c(C)c1,active,41.0,531.7660000000002,6.4577600000000075,0.0,4.0,41.0
106,CHEMBL60225,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccc(Br)cc3)CC2)CC1,active,2.3,574.6069999999999,7.231840000000009,0.0,3.0,2.3
107,CHEMBL60225,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccc(Br)cc3)CC2)CC1,active,6.2,574.6069999999999,7.231840000000009,0.0,3.0,6.2
108,CHEMBL60225,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccc(Br)cc3)CC2)CC1,active,15.6,574.6069999999999,7.231840000000009,0.0,3.0,15.6
109,CHEMBL59101,Cc1ccccc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,7.8,467.6570000000002,6.292420000000007,0.0,3.0,7.8
110,CHEMBL59101,Cc1ccccc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,28.6,467.6570000000002,6.292420000000007,0.0,3.0,28.6
111,CHEMBL59101,Cc1ccccc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,67.0,467.6570000000002,6.292420000000007,0.0,3.0,67.0
112,CHEMBL433635,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)C2CCCCC2)CC1,active,408.0,459.67800000000057,6.250500000000007,0.0,3.0,408.0
113,CHEMBL433635,CC1(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CCN(C(=O)C2CCCCC2)CC1,active,580.0,459.67800000000057,6.250500000000007,0.0,3.0,580.0
114,CHEMBL58248,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccc(C#N)cc3)c3ccccc3)CC2)CC1,active,3.8,537.7080000000002,4.974420000000005,0.0,5.0,3.8
115,CHEMBL58248,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccc(C#N)cc3)c3ccccc3)CC2)CC1,active,350.0,537.7080000000002,4.974420000000005,0.0,5.0,350.0
116,CHEMBL58248,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccc(C#N)cc3)c3ccccc3)CC2)CC1,active,140.0,537.7080000000002,4.974420000000005,0.0,5.0,140.0
117,CHEMBL58387,Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,2.3,482.6720000000002,5.9958400000000065,0.0,4.0,2.3
118,CHEMBL58387,Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,1.1,482.6720000000002,5.9958400000000065,0.0,4.0,1.1
119,CHEMBL58387,Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,active,11.0,482.6720000000002,5.9958400000000065,0.0,4.0,11.0
120,CHEMBL311795,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,active,0.01,503.61300000000017,4.874240000000006,0.0,5.0,0.01
121,CHEMBL352514,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCC3)C[C@@H]2c2ccccc2)CC1,active,1.6,540.7520000000002,5.6421000000000054,1.0,5.0,1.6
122,CHEMBL81252,CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,active,2.0,598.2090000000001,6.257500000000007,0.0,5.0,2.0
123,CHEMBL84268,CCN(C(=O)NC)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,120.0,486.6820000000002,3.6067000000000027,1.0,4.0,120.0
124,CHEMBL82786,CCCN(C(=O)CCc1ccccc1)C1CCN(CC[C@@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,20.0,575.8190000000002,5.816800000000007,0.0,4.0,20.0
125,CHEMBL311532,CCN(C(=O)Oc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,10.0,549.7370000000001,5.466300000000006,0.0,5.0,10.0
126,CHEMBL81926,CCCN(C(=O)OCc1ccccc1C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,4.0,591.8180000000002,6.302620000000008,0.0,5.0,4.0
127,CHEMBL81719,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccccc1)S(=O)(=O)c1ccccc1,active,35.0,522.7360000000002,4.636000000000005,0.0,4.0,35.0
128,CHEMBL2114183,CCCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,1.5,622.7880000000002,5.902400000000006,0.0,7.0,1.5
129,CHEMBL353330,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,1.6,586.7960000000003,6.561400000000007,1.0,5.0,1.6
130,CHEMBL312945,CCOC(=O)N(CC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,35.0,569.812,5.9842000000000075,0.0,5.0,35.0
131,CHEMBL368637,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@](C)(C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,5.5,560.7580000000002,6.027200000000007,1.0,5.0,5.5
132,CHEMBL309657,CCN(C(=O)OCC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,15.0,569.812,5.9842000000000075,0.0,5.0,15.0
133,CHEMBL83823,CCCN(C(=O)OCc1cccc(C)c1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,3.0,591.8180000000002,6.302620000000008,0.0,5.0,3.0
134,CHEMBL311248,C=CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,2.0,604.7730000000003,5.110900000000005,0.0,6.0,2.0
135,CHEMBL353331,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,1.2,568.8060000000003,6.422300000000007,1.0,5.0,1.2
136,CHEMBL353331,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,2.0,568.8060000000003,6.422300000000007,1.0,5.0,2.0
137,CHEMBL79667,CCCCCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,10.0,543.7740000000001,5.594100000000006,0.0,5.0,10.0
138,CHEMBL174304,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,1.5,546.7310000000001,5.6371000000000056,1.0,5.0,1.5
139,CHEMBL311549,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,active,2.0,655.2170000000002,6.331800000000007,0.0,7.0,2.0
140,CHEMBL82879,CCCN(C(=O)c1ccccc1)C1CCN(CC[C@@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,100.0,547.7650000000001,5.497800000000006,0.0,4.0,100.0
141,CHEMBL421527,CN(C[C@@H](CCN1CCC(NC(=O)OC(C)(C)C)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,active,1000.0,501.69300000000027,4.470100000000004,1.0,5.0,1000.0
142,CHEMBL79930,CCN(C(=O)OC(C)(C)C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,30.0,529.747,5.202400000000005,0.0,5.0,30.0
143,CHEMBL172551,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2ccccc2)CC1,active,2.8,528.7410000000001,5.4980000000000055,1.0,5.0,2.8
144,CHEMBL311052,CCCN(C(=O)OCc1ccc(C(F)(F)F)cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,6.0,645.7880000000002,7.013000000000008,0.0,5.0,6.0
145,CHEMBL83057,CCCN(C(=O)Cc1ccccc1)C1CCN(CC[C@@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,3.0,561.7920000000001,5.426700000000006,0.0,4.0,3.0
146,CHEMBL172371,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@](C)(C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,1.6,560.7580000000002,6.027200000000007,1.0,5.0,1.6
147,CHEMBL82048,CCCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,2.0,577.7910000000002,5.994200000000007,0.0,5.0,2.0
148,CHEMBL79622,CCCN(C(=O)OCc1ccc(C(N)=O)cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,2.0,620.8160000000003,5.093100000000005,1.0,6.0,2.0
149,CHEMBL435538,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,0.8,560.7580000000003,6.027200000000007,1.0,5.0,0.8
150,CHEMBL80043,COC(=O)N(CC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,6.0,555.785,5.594100000000006,0.0,5.0,6.0
151,CHEMBL432360,C=CCN(C(=O)NCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,0.75,619.7880000000002,5.251400000000006,1.0,6.0,0.75
152,CHEMBL82880,CN(C[C@@H](CCN1CCC2(CC1)CC(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,5.0,537.1250000000002,5.754600000000007,0.0,4.0,5.0
153,CHEMBL172854,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,0.8,560.7580000000002,6.027200000000007,1.0,5.0,0.8
